Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2000","2000","7021","Annual value","","100.04","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2000","2000","7021","Annual value","","100.06","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2000","2000","7021","Annual value","","90.89","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2000","2000","7021","Annual value","","76.59","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2000","2000","7021","Annual value","","75.95","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2000","2000","7021","Annual value","","92.53","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2000","2000","7021","Annual value","","73.16","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2000","2000","7021","Annual value","","82.34","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2000","2000","7021","Annual value","","73.16","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2000","2000","7021","Annual value","","27.52","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2001","2001","7021","Annual value","","98.53","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2001","2001","7021","Annual value","","98.54","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","","80.6","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2001","2001","7021","Annual value","","75.4","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2001","2001","7021","Annual value","","73.13","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2001","2001","7021","Annual value","","92.53","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2001","2001","7021","Annual value","","69.9","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2001","2001","7021","Annual value","","81.06","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2001","2001","7021","Annual value","","69.9","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2001","2001","7021","Annual value","","25.39","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2002","2002","7021","Annual value","","99.44","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2002","2002","7021","Annual value","","99.45","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","","81.46","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2002","2002","7021","Annual value","","77.78","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2002","2002","7021","Annual value","","70.32","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2002","2002","7021","Annual value","","92.13","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2002","2002","7021","Annual value","","74.94","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2002","2002","7021","Annual value","","83.62","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2002","2002","7021","Annual value","","74.94","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2002","2002","7021","Annual value","","27.26","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2003","2003","7021","Annual value","","98.8","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2003","2003","7021","Annual value","","98.81","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2003","2003","7021","Annual value","","82.32","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2003","2003","7021","Annual value","","79.44","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2003","2003","7021","Annual value","","73.13","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2003","2003","7021","Annual value","","91.73","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2003","2003","7021","Annual value","","74.31","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2003","2003","7021","Annual value","","85.41","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2003","2003","7021","Annual value","","74.31","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2003","2003","7021","Annual value","","33.67","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2004","2004","7021","Annual value","","102.26","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2004","2004","7021","Annual value","","102.28","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2004","2004","7021","Annual value","","105.47","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2004","2004","7021","Annual value","","84.68","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2004","2004","7021","Annual value","","83.45","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2004","2004","7021","Annual value","","96.92","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2004","2004","7021","Annual value","","79.69","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2004","2004","7021","Annual value","","91.03","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2004","2004","7021","Annual value","","79.69","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2004","2004","7021","Annual value","","50.5","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2005","2005","7021","Annual value","","100.7","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2005","2005","7021","Annual value","","100.7","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2005","2005","7021","Annual value","","97.75","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2005","2005","7021","Annual value","","85.63","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2005","2005","7021","Annual value","","106.42","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2005","2005","7021","Annual value","","89.74","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2005","2005","7021","Annual value","","81.73","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2005","2005","7021","Annual value","","92.06","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2005","2005","7021","Annual value","","81.73","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2005","2005","7021","Annual value","","53.18","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2006","2006","7021","Annual value","","100.7","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2006","2006","7021","Annual value","","100.7","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2006","2006","7021","Annual value","","84.89","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2006","2006","7021","Annual value","","96.33","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2006","2006","7021","Annual value","","98.45","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2006","2006","7021","Annual value","","107.69","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2006","2006","7021","Annual value","","83.01","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2006","2006","7021","Annual value","","103.56","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2006","2006","7021","Annual value","","83.01","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2006","2006","7021","Annual value","","54.25","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2007","2007","7021","Annual value","","101.24","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2007","2007","7021","Annual value","","101.24","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2007","2007","7021","Annual value","","93.47","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2007","2007","7021","Annual value","","85.39","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2007","2007","7021","Annual value","","100.79","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2007","2007","7021","Annual value","","116.06","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2007","2007","7021","Annual value","","88.73","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2007","2007","7021","Annual value","","91.8","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2007","2007","7021","Annual value","","88.73","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2007","2007","7021","Annual value","","56.12","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2008","2008","7021","Annual value","","104.18","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2008","2008","7021","Annual value","","104.17","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2008","2008","7021","Annual value","","107.19","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2008","2008","7021","Annual value","","85.39","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2008","2008","7021","Annual value","","109.23","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2008","2008","7021","Annual value","","108.88","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2008","2008","7021","Annual value","","97.45","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2008","2008","7021","Annual value","","91.8","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2008","2008","7021","Annual value","","97.45","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2008","2008","7021","Annual value","","64.29","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2009","2009","7021","Annual value","","102.26","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2009","2009","7021","Annual value","","102.25","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2009","2009","7021","Annual value","","104.62","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2009","2009","7021","Annual value","","104.42","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2009","2009","7021","Annual value","","109.23","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2009","2009","7021","Annual value","","104.89","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2009","2009","7021","Annual value","","92.4","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2009","2009","7021","Annual value","","112.26","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2009","2009","7021","Annual value","","92.4","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2009","2009","7021","Annual value","","63.81","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2010","2010","7021","Annual value","","99.42","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2010","2010","7021","Annual value","","99.42","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2010","2010","7021","Annual value","","91.56","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2010","2010","7021","Annual value","","99.42","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2010","2010","7021","Annual value","","103.61","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2010","2010","7021","Annual value","","103.3","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2010","2010","7021","Annual value","","99.42","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2010","2010","7021","Annual value","","106.89","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2010","2010","7021","Annual value","","99.42","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2010","2010","7021","Annual value","","68.68","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2011","2011","7021","Annual value","","106.89","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2011","2011","7021","Annual value","","106.89","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2011","2011","7021","Annual value","","89.69","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2011","2011","7021","Annual value","","106.89","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2011","2011","7021","Annual value","","106.89","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2011","2011","7021","Annual value","","106.89","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2011","2011","7021","Annual value","","106.89","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2011","2011","7021","Annual value","","106.89","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2011","2011","7021","Annual value","","106.89","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2011","2011","7021","Annual value","","106.89","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2012","2012","7021","Annual value","","104.32","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2012","2012","7021","Annual value","","104.32","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2012","2012","7021","Annual value","","88.46","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2012","2012","7021","Annual value","","104.32","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2012","2012","7021","Annual value","","104.32","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2012","2012","7021","Annual value","","104.32","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2012","2012","7021","Annual value","","104.32","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2012","2012","7021","Annual value","","104.32","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2012","2012","7021","Annual value","","104.32","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2012","2012","7021","Annual value","","104.32","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2013","2013","7021","Annual value","","107.1","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2013","2013","7021","Annual value","","107.1","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2013","2013","7021","Annual value","","99.84","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2013","2013","7021","Annual value","","107.1","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","107.1","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2013","2013","7021","Annual value","","107.1","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2013","2013","7021","Annual value","","107.1","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2013","2013","7021","Annual value","","107.1","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2013","2013","7021","Annual value","","107.1","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2013","2013","7021","Annual value","","107.1","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2014","2014","7021","Annual value","","105.24","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2014","2014","7021","Annual value","","105.23","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2014","2014","7021","Annual value","","108.45","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2014","2014","7021","Annual value","","105.24","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2014","2014","7021","Annual value","","105.24","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2014","2014","7021","Annual value","","105.24","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2014","2014","7021","Annual value","","105.24","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2014","2014","7021","Annual value","","105.24","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2014","2014","7021","Annual value","","105.24","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2014","2014","7021","Annual value","","105.24","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2015","2015","7021","Annual value","","98.15","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2015","2015","7021","Annual value","","98.15","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2015","2015","7021","Annual value","","99.92","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2015","2015","7021","Annual value","","98.15","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2015","2015","7021","Annual value","","98.15","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2015","2015","7021","Annual value","","98.15","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2015","2015","7021","Annual value","","98.15","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2015","2015","7021","Annual value","","98.15","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2015","2015","7021","Annual value","","98.15","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2015","2015","7021","Annual value","","98.15","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2016","2016","7021","Annual value","","96.61","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2016","2016","7021","Annual value","","96.61","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2016","2016","7021","Annual value","","91.63","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","867","Meat, cattle","2016","2016","7021","Annual value","","96.61","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2016","2016","7021","Annual value","","96.61","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1069","Meat, duck","2016","2016","7021","Annual value","","96.61","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1017","Meat, goat","2016","2016","7021","Annual value","","96.61","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1035","Meat, pig","2016","2016","7021","Annual value","","96.61","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","977","Meat, sheep","2016","2016","7021","Annual value","","96.61","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","882","Milk, whole fresh cow","2016","2016","7021","Annual value","","96.61","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","486","Bananas","2017","2017","7021","Annual value","","97.8","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","125","Cassava","2017","2017","7021","Annual value","","97.8","Fc","Calculated data"
"PP","Producer Prices","200","Singapore","5539","Producer Price Index (2014-2016 = 100)","1062","Eggs, hen, in shell","2017","2017","7021","Annual value","","89.81","Fc","Calculated data"
